,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
42,SVM W2V,0.46415343915343915,"[[436.6  38.4  14.4  23.2  45.   48.2  23.8]
 [ 20.2 221.6  40.4  61.   79.   52.6  50.6]
 [ 15.8  73.8 274.2  49.6  81.4  65.   52.6]
 [  7.   16.4   7.8  33.6  19.4  15.8  12.4]
 [ 19.   43.   26.8  45.4  70.6  42.   32.8]
 [ 40.6  58.8  54.8  72.6 103.6 258.8  33.8]
 [  8.8  24.6  19.8  24.   28.   28.2 108.2]]",0.1370335578918457,0.41440212043909985,0.43085210086065934,0.43143779696910933,0.11488680839538574,440
43,SVM Hybrid,0.7335978835978836,"[[5.114e+02 1.240e+01 7.000e+00 3.940e+01 5.840e+01 7.000e+01 1.200e+00]
 [1.800e+00 3.800e+02 9.000e+00 2.580e+01 3.400e+01 1.200e+01 6.400e+00]
 [6.000e-01 7.000e+00 3.554e+02 5.600e+00 2.360e+01 4.400e+00 4.200e+00]
 [7.000e+00 1.600e+01 5.400e+00 1.300e+02 3.960e+01 2.380e+01 2.600e+00]
 [1.380e+01 4.480e+01 4.160e+01 6.640e+01 2.136e+02 4.980e+01 1.560e+01]
 [1.300e+01 1.100e+01 9.800e+00 4.000e+01 4.840e+01 3.484e+02 4.600e+00]
 [4.000e-01 5.400e+00 1.000e+01 2.200e+00 9.400e+00 2.200e+00 2.796e+02]]",0.1617736339569092,0.7213533773209516,0.7193751986301441,0.7329942403451257,0.43921966552734376,440
44,SVM BoW,0.7292895442359251,"[[507.6  20.   15.2  66.2  91.   92.6   1.8]
 [  2.  382.4   9.4  25.4  31.6  10.6   5.2]
 [  0.    5.  350.    4.4  21.2   3.4   3.2]
 [  5.4  15.8   5.2 125.6  37.   16.8   2.6]
 [  8.6  30.4  38.4  49.2 186.8  34.   13.2]
 [ 16.6   9.8   5.6  33.4  43.2 344.2   3.4]
 [  0.    5.4   9.    2.4  10.8   3.4 279.6]]",0.013762760162353515,0.7163035458149031,0.7149287142065572,0.7357158846708244,0.024734067916870116,480
45,SVM TFIDF,0.7222520107238607,"[[445.6   6.8   5.   36.4  58.6  63.    1. ]
 [  4.4 395.4  10.6  28.2  35.   11.2   6.4]
 [  1.2   5.8 355.6   6.8  22.2   6.4   4. ]
 [ 10.2  13.4   5.4 136.4  41.2  22.8   2.8]
 [ 13.2  24.6  38.4  45.6 183.   39.4   8.6]
 [ 64.4  15.    8.6  46.2  59.4 356.2   3.2]
 [  1.2   7.8   9.2   7.   22.2   6.  283. ]]",0.012965154647827149,0.71038902936286,0.7133611408514942,0.7175049780912486,0.024933385848999023,480
46,SVM W2V,0.47104557640750666,"[[436.8  38.6  15.4  23.   42.4  44.2  21. ]
 [ 20.4 227.2  41.6  64.   82.8  55.6  49.4]
 [ 13.6  68.  270.8  48.6  75.2  63.   51.2]
 [  5.6  15.2   6.8  30.   20.   15.6  10. ]
 [ 15.4  35.   25.8  46.   67.8  39.   28.2]
 [ 39.2  58.2  50.6  68.4 101.6 258.2  34.4]
 [  9.2  26.6  21.8  26.6  31.8  29.4 114.8]]",0.15280842781066895,0.41923670578923594,0.4377744622113601,0.4329841719105173,0.11467657089233399,480
47,SVM Hybrid,0.7385388739946381,"[[5.042e+02 1.140e+01 6.600e+00 3.640e+01 5.760e+01 7.080e+01 6.000e-01]
 [2.000e+00 3.794e+02 8.800e+00 2.600e+01 3.520e+01 1.180e+01 5.400e+00]
 [4.000e-01 6.400e+00 3.548e+02 6.400e+00 2.120e+01 4.400e+00 3.600e+00]
 [6.400e+00 1.500e+01 4.400e+00 1.302e+02 3.580e+01 2.360e+01 2.800e+00]
 [1.340e+01 4.240e+01 3.940e+01 6.560e+01 2.162e+02 5.020e+01 1.480e+01]
 [1.360e+01 8.800e+00 9.800e+00 3.880e+01 4.500e+01 3.414e+02 4.200e+00]
 [2.000e-01 5.400e+00 9.000e+00 3.200e+00 1.060e+01 2.800e+00 2.776e+02]]",0.17613625526428223,0.7266242491409078,0.7250554951122736,0.7385265485775692,0.43363337516784667,480
48,SVM BoW,0.7277853260869566,"[[497.6  19.2  13.6  62.   85.4  88.    2. ]
 [  2.2 373.6   8.6  24.4  27.8   9.8   6.4]
 [  0.    6.6 353.2   4.6  29.2   4.    4. ]
 [  4.8  21.8   4.  124.2  35.4  16.8   2.2]
 [  9.8  28.2  33.2  47.  178.8  34.   11.2]
 [ 19.8   9.8   4.8  37.   47.6 340.    3. ]
 [  0.    5.    9.8   2.6  11.8   4.  275.2]]",0.014760541915893554,0.7137069551239937,0.7137381920540371,0.730212452235946,0.024335193634033202,520
49,SVM TFIDF,0.7192934782608695,"[[442.8   7.8   5.2  36.2  57.4  64.2   1. ]
 [  4.4 385.    9.2  29.   32.   10.6   5.8]
 [  1.2   7.2 359.    7.   29.2   7.    4.6]
 [  8.6  17.8   4.6 135.8  41.8  25.2   2.8]
 [ 14.4  25.4  31.8  44.  169.6  36.4   7.4]
 [ 61.4  14.8   8.6  43.6  62.6 346.8   3.8]
 [  1.4   6.2   8.8   6.2  23.4   6.4 278.6]]",0.014361333847045899,0.706565941324574,0.7106857783124563,0.7127506494639716,0.024933528900146485,520
50,SVM W2V,0.47608695652173916,"[[432.   35.6  14.6  22.   41.   41.4  19.8]
 [ 17.4 221.   40.4  56.4  74.4  52.4  46.4]
 [ 13.6  67.  269.   48.2  74.   64.6  47.6]
 [  5.4  15.2   7.2  31.8  22.2  15.   10.2]
 [ 15.   35.   23.8  44.6  67.8  33.8  25.4]
 [ 42.4  63.6  50.2  72.6 104.8 262.6  37.2]
 [  8.4  26.8  22.   26.2  31.8  26.8 117.4]]",0.1651691436767578,0.42552729071525264,0.4432530149609167,0.4405565856886047,0.11308674812316895,520
51,SVM Hybrid,0.7425951086956522,"[[4.990e+02 1.120e+01 6.200e+00 3.660e+01 5.620e+01 6.840e+01 1.000e+00]
 [2.400e+00 3.760e+02 7.400e+00 2.640e+01 3.440e+01 1.200e+01 5.400e+00]
 [4.000e-01 7.000e+00 3.598e+02 7.200e+00 2.520e+01 3.600e+00 4.200e+00]
 [5.800e+00 1.280e+01 5.000e+00 1.292e+02 3.480e+01 2.360e+01 3.000e+00]
 [1.260e+01 4.060e+01 3.160e+01 6.140e+01 2.096e+02 4.740e+01 1.240e+01]
 [1.380e+01 1.060e+01 8.800e+00 3.860e+01 4.520e+01 3.386e+02 4.000e+00]
 [2.000e-01 6.000e+00 8.400e+00 2.400e+00 1.060e+01 3.000e+00 2.740e+02]]",0.1920865535736084,0.7296745203420753,0.7289810419807452,0.7400979728147339,0.42786178588867185,520
52,SVM BoW,0.7338154269972452,"[[492.4  18.2  10.6  60.2  81.4  83.4   1.4]
 [  2.2 368.6   6.8  24.   28.8   9.4   5.6]
 [  0.    6.6 357.6   4.   29.6   3.8   4.2]
 [  5.   18.4   4.8 124.4  36.8  18.2   2. ]
 [ 10.   31.8  30.4  45.4 177.8  31.6  12.8]
 [ 17.8  10.4   6.2  37.6  45.6 338.8   2.6]
 [  0.    4.4   4.4   1.8  10.8   4.  271.4]]",0.016753530502319335,0.7201715462269322,0.7196243871096042,0.7350942671592693,0.023741865158081056,560
53,SVM TFIDF,0.7267217630853995,"[[440.    7.4   4.4  36.4  53.   59.4   0.6]
 [  4.  379.    8.   26.8  31.6  12.    5.6]
 [  1.    7.6 361.    5.8  27.6   6.    4.8]
 [  9.8  17.6   4.8 131.4  39.   24.4   2.4]
 [ 14.8  26.   30.   44.2 180.4  37.6   8. ]
 [ 56.6  15.2   7.4  47.2  62.6 343.8   3.8]
 [  1.2   5.6   5.2   5.6  16.6   6.  274.8]]",0.014760303497314452,0.7150133793463018,0.7172476098134114,0.7217594483910523,0.02414116859436035,560
54,SVM W2V,0.47940771349862266,"[[428.2  33.2  12.6  21.2  40.6  39.8  18.8]
 [ 16.8 221.8  40.   57.2  74.   51.2  47. ]
 [ 14.2  67.6 266.2  49.6  73.8  65.2  48.2]
 [  5.8  15.4   6.6  33.6  22.   14.   10.6]
 [ 13.8  33.   22.8  38.4  66.   32.8  24.8]
 [ 40.2  60.4  50.6  70.8 103.4 261.2  35.4]
 [  8.4  27.   22.   26.6  31.   25.  115.2]]",0.17433414459228516,0.4287238531967147,0.44638904099714055,0.4444930181498753,0.11070389747619629,560
55,SVM Hybrid,0.7479338842975206,"[[4.912e+02 9.200e+00 4.800e+00 3.400e+01 4.960e+01 6.480e+01 6.000e-01]
 [2.200e+00 3.706e+02 6.400e+00 2.500e+01 3.080e+01 1.200e+01 5.400e+00]
 [4.000e-01 6.200e+00 3.602e+02 5.200e+00 2.460e+01 3.200e+00 4.800e+00]
 [6.600e+00 1.240e+01 4.600e+00 1.268e+02 3.580e+01 2.340e+01 2.800e+00]
 [1.420e+01 4.420e+01 2.980e+01 6.320e+01 2.150e+02 4.480e+01 1.200e+01]
 [1.260e+01 1.040e+01 9.200e+00 4.080e+01 4.520e+01 3.380e+02 4.200e+00]
 [2.000e-01 5.400e+00 5.800e+00 2.400e+00 9.800e+00 3.000e+00 2.702e+02]]",0.20765066146850586,0.7354156467316668,0.7340167889500473,0.7452066694181468,0.4212620258331299,560
56,SVM BoW,0.7373603351955307,"[[485.8  17.8  11.2  56.2  78.6  79.    1.6]
 [  2.2 366.6   6.4  24.6  27.    8.8   5. ]
 [  0.    6.6 353.    2.4  28.    3.4   3.4]
 [  5.   15.4   4.4 119.6  34.2  21.2   1.8]
 [  9.8  31.   30.4  47.6 181.8  30.6  11. ]
 [ 16.6  10.2   6.   40.4  45.2 335.    2.4]
 [  0.    5.2   3.8   2.6  10.6   4.6 270. ]]",0.01775212287902832,0.7231465254823888,0.7230766294928295,0.7375622841075776,0.023742294311523436,600
57,SVM TFIDF,0.7181564245810057,"[[4.070e+02 7.600e+00 4.600e+00 3.440e+01 5.160e+01 5.400e+01 4.000e-01]
 [6.000e+00 3.740e+02 7.200e+00 2.780e+01 2.900e+01 1.140e+01 4.400e+00]
 [8.000e-01 8.000e+00 3.568e+02 4.800e+00 2.720e+01 7.400e+00 5.000e+00]
 [1.040e+01 1.480e+01 4.200e+00 1.268e+02 4.060e+01 2.840e+01 2.400e+00]
 [1.360e+01 2.920e+01 2.980e+01 4.500e+01 1.810e+02 3.600e+01 9.000e+00]
 [8.080e+01 1.400e+01 7.800e+00 4.900e+01 6.080e+01 3.402e+02 3.000e+00]
 [8.000e-01 5.200e+00 4.800e+00 5.600e+00 1.520e+01 5.200e+00 2.710e+02]]",0.016167306900024415,0.7085420823358207,0.7105132085198524,0.7157324298429018,0.023949861526489258,600
58,SVM W2V,0.47807262569832404,"[[424.8  33.4  14.   22.2  42.6  41.2  19.4]
 [ 18.6 220.   40.2  61.8  79.6  51.6  48.2]
 [ 13.4  68.  261.6  47.4  72.2  63.2  47.2]
 [  5.2  14.    6.8  31.8  21.2  13.8   9.4]
 [ 13.   31.6  22.4  37.   60.6  31.4  25.2]
 [ 36.4  60.4  47.8  68.  102.  257.4  32.8]
 [  8.   25.4  22.4  25.2  27.2  24.  113. ]]",0.19169816970825196,0.426179796945186,0.44459191711108614,0.44285361417482355,0.11029472351074218,600
59,SVM Hybrid,0.7525837988826816,"[[4.834e+02 8.600e+00 4.000e+00 3.260e+01 4.720e+01 5.840e+01 6.000e-01]
 [2.800e+00 3.670e+02 5.600e+00 2.580e+01 3.040e+01 1.220e+01 5.200e+00]
 [4.000e-01 6.400e+00 3.582e+02 5.000e+00 2.100e+01 2.600e+00 4.600e+00]
 [5.600e+00 1.140e+01 3.600e+00 1.270e+02 3.400e+01 2.520e+01 3.000e+00]
 [1.400e+01 4.360e+01 3.140e+01 6.220e+01 2.160e+02 4.540e+01 1.020e+01]
 [1.300e+01 1.100e+01 7.800e+00 3.880e+01 4.620e+01 3.358e+02 3.600e+00]
 [2.000e-01 4.800e+00 4.600e+00 2.000e+00 1.060e+01 3.000e+00 2.680e+02]]",0.2240044116973877,0.7406489017375271,0.7392072826756401,0.7504674556389997,0.4192758083343506,600
60,SVM BoW,0.7412181303116148,"[[481.8  17.   11.   55.4  76.4  78.4   1.4]
 [  2.6 361.2   5.6  25.4  25.2   8.2   5. ]
 [  0.    6.2 346.6   4.   21.    2.4   3.2]
 [  4.8  13.2   4.  115.8  30.8  20.4   2. ]
 [  9.6  35.   32.2  49.2 189.2  30.6   9.2]
 [ 14.8   9.6   6.2  36.8  45.2 331.6   2. ]
 [  0.    4.8   3.8   2.6  11.2   4.4 267. ]]",0.01954827308654785,0.7274079516204269,0.7266937009050816,0.7437949030477191,0.02393507957458496,640
61,SVM TFIDF,0.7385269121813032,"[[455.6   7.6   3.4  33.   49.8  58.2   0.6]
 [  5.2 370.2   6.2  27.8  27.6  10.4   4.4]
 [  1.    7.  351.6   4.2  20.4   7.4   4.4]
 [ 10.8  13.2   4.2 127.8  39.   29.6   1.8]
 [ 14.6  30.2  30.8  46.  187.2  38.    7.8]
 [ 25.4  13.2   8.8  44.8  59.  325.8   3.4]
 [  1.    5.6   4.4   5.6  16.    6.6 267.4]]",0.01695427894592285,0.7255326010865633,0.7276679623339583,0.7298863401264657,0.024734067916870116,640
62,SVM W2V,0.4827195467422096,"[[420.4  32.6  14.2  21.2  39.8  38.8  18. ]
 [ 17.  217.2  38.2  59.6  75.4  48.8  43.2]
 [ 14.4  66.2 259.4  47.8  70.4  60.2  46.4]
 [  4.4  14.4   6.2  32.2  22.2  15.4  10.2]
 [ 12.2  31.2  22.   35.4  58.4  28.6  23.8]
 [ 36.6  57.8  47.4  68.6 106.  260.2  32.8]
 [  8.6  27.6  22.   24.4  26.8  24.  115.4]]",0.20564870834350585,0.4306285146516739,0.44933146980675315,0.4455637349283528,0.11070384979248046,640
63,SVM Hybrid,0.7569405099150142,"[[4.772e+02 9.800e+00 2.800e+00 3.160e+01 4.520e+01 5.980e+01 6.000e-01]
 [2.800e+00 3.648e+02 4.600e+00 2.540e+01 2.840e+01 9.800e+00 5.000e+00]
 [4.000e-01 5.200e+00 3.558e+02 3.800e+00 1.860e+01 2.800e+00 4.000e+00]
 [5.400e+00 1.180e+01 3.600e+00 1.280e+02 3.580e+01 2.640e+01 3.000e+00]
 [1.400e+01 4.040e+01 3.160e+01 5.900e+01 2.158e+02 4.280e+01 9.000e+00]
 [1.340e+01 1.020e+01 7.600e+00 3.920e+01 4.480e+01 3.310e+02 3.200e+00]
 [4.000e-01 4.800e+00 3.400e+00 2.200e+00 1.040e+01 3.400e+00 2.650e+02]]",0.24654135704040528,0.7454045734777726,0.7441021063385688,0.7544485582147171,0.41509008407592773,640
64,SVM BoW,0.7438936781609196,"[[4.766e+02 1.680e+01 1.100e+01 5.180e+01 7.480e+01 7.600e+01 1.200e+00]
 [2.400e+00 3.598e+02 4.800e+00 2.400e+01 2.660e+01 8.200e+00 4.800e+00]
 [0.000e+00 6.800e+00 3.434e+02 3.400e+00 2.220e+01 2.400e+00 3.800e+00]
 [4.000e+00 1.140e+01 5.000e+00 1.212e+02 2.940e+01 2.220e+01 2.200e+00]
 [8.600e+00 3.220e+01 2.860e+01 4.560e+01 1.828e+02 3.300e+01 8.400e+00]
 [1.420e+01 8.800e+00 7.400e+00 3.640e+01 4.540e+01 3.230e+02 2.200e+00]
 [2.000e-01 4.400e+00 3.600e+00 2.400e+00 1.140e+01 5.000e+00 2.642e+02]]",0.020345354080200197,0.7307687353660662,0.7300998240698509,0.7461873926847865,0.023337507247924806,680
65,SVM TFIDF,0.742816091954023,"[[451.2   7.4   3.2  29.4  48.   56.8   0.8]
 [  4.6 365.6   5.   27.6  27.4  10.6   4.2]
 [  1.    7.8 351.    4.   20.6   6.4   4.4]
 [  7.8  12.2   4.8 130.6  37.4  30.4   2.2]
 [ 14.   28.8  27.   44.2 183.6  39.4   6.8]
 [ 25.6  13.8   8.8  43.8  59.8 320.    2.4]
 [  1.8   4.6   4.    5.2  15.8   6.2 266. ]]",0.017951822280883788,0.7303495275444783,0.7324949890626268,0.7341712549357451,0.023737192153930664,680
66,SVM W2V,0.4849137931034483,"[[418.   32.2  14.4  22.2  39.2  39.   18.6]
 [ 16.4 218.   37.2  59.8  76.8  47.6  45.6]
 [ 14.2  63.8 257.6  46.   69.6  58.   43. ]
 [  4.2  13.2   6.6  30.6  24.   14.2  10.4]
 [ 10.4  29.6  20.4  33.4  52.4  28.8  21.8]
 [ 35.8  57.8  46.8  69.6 105.4 259.8  33.8]
 [  7.   25.6  20.8  23.2  25.2  22.4 113.6]]",0.2198150634765625,0.430830620303776,0.4504050699010752,0.44418544522115033,0.10910553932189941,680
67,SVM Hybrid,0.7602729885057471,"[[4.732e+02 9.800e+00 3.400e+00 3.000e+01 4.600e+01 5.620e+01 6.000e-01]
 [2.200e+00 3.642e+02 4.200e+00 2.460e+01 2.900e+01 1.020e+01 4.400e+00]
 [4.000e-01 4.400e+00 3.498e+02 4.000e+00 1.740e+01 2.200e+00 4.800e+00]
 [4.600e+00 1.100e+01 4.800e+00 1.270e+02 3.400e+01 2.680e+01 2.800e+00]
 [1.280e+01 3.720e+01 2.980e+01 5.660e+01 2.104e+02 4.280e+01 8.000e+00]
 [1.240e+01 9.200e+00 8.600e+00 4.060e+01 4.540e+01 3.284e+02 2.600e+00]
 [4.000e-01 4.400e+00 3.200e+00 2.000e+00 1.040e+01 3.200e+00 2.636e+02]]",0.25932016372680666,0.7482756981242425,0.747069657198123,0.7569514091852731,0.40310821533203123,680
68,SVM BoW,0.7433673469387755,"[[4.662e+02 1.620e+01 1.000e+01 4.880e+01 7.240e+01 7.280e+01 1.400e+00]
 [2.200e+00 3.566e+02 5.000e+00 2.300e+01 2.740e+01 9.200e+00 3.800e+00]
 [0.000e+00 6.200e+00 3.400e+02 3.600e+00 1.940e+01 2.200e+00 2.800e+00]
 [4.400e+00 1.120e+01 4.400e+00 1.200e+02 2.780e+01 2.360e+01 2.000e+00]
 [1.000e+01 3.240e+01 2.620e+01 4.860e+01 1.814e+02 3.620e+01 8.800e+00]
 [1.460e+01 9.600e+00 8.800e+00 3.540e+01 4.660e+01 3.142e+02 2.800e+00]
 [2.000e-01 4.000e+00 3.200e+00 1.800e+00 1.140e+01 3.800e+00 2.614e+02]]",0.02134280204772949,0.7310630724724941,0.7301111861688598,0.7462552158249773,0.022939395904541016,720
69,SVM TFIDF,0.7409620991253645,"[[440.8   7.    3.   27.8  47.8  56.6   1. ]
 [  4.6 361.    5.4  27.   27.8  11.4   4.2]
 [  0.8   6.6 345.    4.2  20.2   5.8   3.6]
 [  7.8  11.4   4.6 127.4  33.6  30.2   2.2]
 [ 18.8  32.2  27.2  45.4 183.8  39.2   6.8]
 [ 24.   13.2   9.   45.   58.8 313.2   3.2]
 [  0.8   4.8   3.4   4.4  14.4   5.6 262. ]]",0.018561363220214844,0.7295839548576183,0.7306771264168346,0.7347175405200211,0.023144292831420898,720
70,SVM W2V,0.48760932944606417,"[[411.4  30.8  14.   21.8  39.   34.6  17.8]
 [ 16.4 214.8  35.6  56.8  73.6  45.2  43.2]
 [ 13.4  64.8 254.6  47.   69.6  58.2  42.2]
 [  3.6  13.4   5.8  29.8  21.8  12.8   9.4]
 [  8.8  28.2  18.6  31.6  52.4  25.8  24. ]
 [ 37.   58.8  47.4  71.  104.  262.2  33.6]
 [  7.   25.4  21.6  23.2  26.   23.2 112.8]]",0.2302018165588379,0.43309420021116357,0.452995684035953,0.4485596668665597,0.10411157608032226,720
71,SVM Hybrid,0.7624635568513118,"[[4.650e+02 9.800e+00 3.400e+00 2.980e+01 4.540e+01 5.260e+01 6.000e-01]
 [2.000e+00 3.592e+02 4.600e+00 2.560e+01 2.660e+01 9.600e+00 4.600e+00]
 [4.000e-01 4.400e+00 3.470e+02 3.400e+00 1.640e+01 3.000e+00 4.400e+00]
 [4.200e+00 1.100e+01 4.000e+00 1.260e+02 3.260e+01 2.640e+01 2.400e+00]
 [1.260e+01 3.520e+01 2.680e+01 5.800e+01 2.104e+02 4.260e+01 8.600e+00]
 [1.300e+01 1.180e+01 8.800e+00 3.660e+01 4.540e+01 3.248e+02 2.600e+00]
 [4.000e-01 4.800e+00 3.000e+00 1.800e+00 9.600e+00 3.000e+00 2.598e+02]]",0.2762615203857422,0.7507873449688283,0.7492928119188219,0.759643208155957,0.397935152053833,720
72,SVM BoW,0.7485946745562131,"[[4.650e+02 1.480e+01 9.000e+00 5.080e+01 7.320e+01 6.540e+01 1.400e+00]
 [1.000e+00 3.498e+02 5.800e+00 2.420e+01 2.500e+01 8.200e+00 3.200e+00]
 [0.000e+00 6.200e+00 3.382e+02 4.400e+00 1.800e+01 2.400e+00 2.800e+00]
 [3.800e+00 1.000e+01 3.800e+00 1.160e+02 2.600e+01 2.180e+01 2.600e+00]
 [8.200e+00 3.240e+01 2.560e+01 4.620e+01 1.822e+02 3.880e+01 8.600e+00]
 [1.100e+01 9.800e+00 8.600e+00 3.360e+01 4.560e+01 3.152e+02 2.600e+00]
 [2.000e-01 4.600e+00 2.400e+00 2.200e+00 1.140e+01 4.200e+00 2.578e+02]]",0.02273879051208496,0.7350484680215573,0.7343090262184058,0.7506696928758538,0.02294502258300781,760
73,SVM TFIDF,0.7428254437869823,"[[437.2   6.8   2.6  28.4  48.2  54.4   0.6]
 [  4.8 357.4   5.8  26.2  29.   11.2   3.6]
 [  0.6   6.  340.4   5.   17.4   5.2   3.8]
 [  7.4   9.6   4.  126.   31.4  30.2   2. ]
 [ 16.   29.2  28.   45.2 182.8  43.4   7.4]
 [ 22.4  13.8   9.   42.4  56.8 306.2   3. ]
 [  0.8   4.8   3.6   4.2  15.8   5.4 258.6]]",0.019353532791137697,0.7312918339380895,0.7324931487630763,0.7370555304780526,0.022933483123779297,760
74,SVM W2V,0.48890532544378695,"[[408.2  32.4  13.8  20.8  40.   36.8  17.8]
 [ 16.6 217.6  37.2  60.2  78.2  48.4  45.2]
 [ 14.2  60.  250.2  44.8  66.6  53.2  40.8]
 [  3.2  13.4   6.   30.4  21.4  12.8  10.2]
 [  8.6  24.   17.2  29.8  46.6  23.8  21. ]
 [ 32.4  55.4  47.   68.8 103.4 256.   31. ]
 [  6.   24.8  22.   22.6  25.2  25.  113. ]]",0.24336833953857423,0.4334942123012045,0.4543341209439925,0.44754926825835034,0.10170793533325195,760
75,SVM Hybrid,0.7666420118343196,"[[4.590e+02 9.000e+00 3.400e+00 2.940e+01 4.340e+01 4.880e+01 8.000e-01]
 [2.200e+00 3.560e+02 4.000e+00 2.540e+01 2.440e+01 9.800e+00 3.800e+00]
 [4.000e-01 3.800e+00 3.438e+02 2.800e+00 1.700e+01 2.200e+00 4.000e+00]
 [3.600e+00 9.400e+00 4.000e+00 1.260e+02 3.060e+01 2.780e+01 2.200e+00]
 [1.200e+01 3.400e+01 2.680e+01 5.740e+01 2.100e+02 4.320e+01 8.600e+00]
 [1.160e+01 1.040e+01 8.000e+00 3.520e+01 4.680e+01 3.214e+02 2.800e+00]
 [4.000e-01 5.000e+00 3.400e+00 1.200e+00 9.200e+00 2.800e+00 2.568e+02]]",0.29700565338134766,0.7551016941324523,0.7536468513356105,0.7636288979093993,0.3947447299957275,760
76,SVM BoW,0.7457957957957959,"[[4.516e+02 1.400e+01 7.800e+00 4.820e+01 7.060e+01 6.800e+01 1.400e+00]
 [8.000e-01 3.468e+02 5.400e+00 2.400e+01 2.560e+01 7.000e+00 2.800e+00]
 [2.000e-01 5.200e+00 3.322e+02 3.800e+00 1.520e+01 2.200e+00 3.400e+00]
 [4.200e+00 1.000e+01 3.800e+00 1.166e+02 2.620e+01 2.360e+01 2.000e+00]
 [1.140e+01 3.100e+01 2.640e+01 4.720e+01 1.816e+02 3.860e+01 8.600e+00]
 [1.340e+01 9.400e+00 8.800e+00 3.240e+01 4.620e+01 3.044e+02 3.200e+00]
 [2.000e-01 4.200e+00 3.400e+00 1.800e+00 1.140e+01 4.200e+00 2.536e+02]]",0.024135398864746093,0.733780001601249,0.7326406998147639,0.7484170602330777,0.02234640121459961,800
77,SVM TFIDF,0.7424924924924926,"[[430.2   6.2   2.6  29.4  46.2  55.6   0.6]
 [  4.2 351.    6.6  25.2  27.4   9.6   3.4]
 [  0.6   5.2 334.4   3.6  17.6   3.8   3.4]
 [  6.8   9.2   3.6 123.4  30.4  28.4   1.8]
 [ 16.8  28.8  28.4  45.8 181.   41.4   8.2]
 [ 22.2  14.8   8.4  42.4  58.6 303.6   3.2]
 [  1.    5.4   3.8   4.2  15.6   5.6 254.4]]",0.020145702362060546,0.7310373916881294,0.7319788952143842,0.7369097931631606,0.02254014015197754,800
78,SVM W2V,0.485960960960961,"[[400.8  31.2  13.6  20.6  39.4  35.6  17. ]
 [ 17.2 216.8  38.4  60.4  80.4  50.2  46.6]
 [ 14.2  57.8 246.   45.2  66.2  54.6  41. ]
 [  4.   12.6   5.4  28.   22.2  11.6   9. ]
 [  6.6  20.4  17.   28.6  40.4  21.4  19.4]
 [ 32.4  57.6  46.   69.6 104.4 252.4  31.8]
 [  6.6  24.2  21.4  21.6  23.8  22.2 110.2]]",0.2613071441650391,0.4286627332981288,0.45113693753173384,0.44212004886288625,0.10371665954589844,800
79,SVM Hybrid,0.7657657657657657,"[[4.514e+02 9.200e+00 3.200e+00 2.940e+01 4.320e+01 4.700e+01 8.000e-01]
 [1.600e+00 3.494e+02 4.400e+00 2.380e+01 2.740e+01 8.200e+00 3.200e+00]
 [4.000e-01 4.200e+00 3.382e+02 2.600e+00 1.420e+01 2.200e+00 4.400e+00]
 [3.600e+00 1.000e+01 3.400e+00 1.258e+02 2.980e+01 2.760e+01 2.200e+00]
 [1.260e+01 3.260e+01 2.740e+01 5.400e+01 2.056e+02 4.400e+01 8.000e+00]
 [1.180e+01 1.040e+01 8.000e+00 3.700e+01 4.660e+01 3.160e+02 2.800e+00]
 [4.000e-01 4.800e+00 3.200e+00 1.400e+00 1.000e+01 3.000e+00 2.536e+02]]",0.3069875240325928,0.7547226713783078,0.753250999667935,0.7628741267598496,0.3849613189697266,800
80,SVM BoW,0.7511432926829269,"[[4.486e+02 1.340e+01 6.800e+00 4.360e+01 6.820e+01 6.180e+01 1.200e+00]
 [8.000e-01 3.414e+02 4.800e+00 2.400e+01 2.480e+01 7.400e+00 3.400e+00]
 [0.000e+00 6.400e+00 3.272e+02 3.800e+00 1.520e+01 2.200e+00 3.800e+00]
 [4.000e+00 9.800e+00 3.600e+00 1.170e+02 2.580e+01 2.280e+01 2.400e+00]
 [9.400e+00 3.200e+01 2.660e+01 4.600e+01 1.820e+02 3.800e+01 8.400e+00]
 [1.020e+01 8.600e+00 8.800e+00 3.300e+01 4.340e+01 3.062e+02 3.800e+00]
 [2.000e-01 4.200e+00 3.600e+00 3.000e+00 1.040e+01 3.400e+00 2.486e+02]]",0.02673344612121582,0.7384873973580883,0.7371877880167675,0.752183226055274,0.02174210548400879,840
81,SVM TFIDF,0.748780487804878,"[[4.234e+02 7.200e+00 2.600e+00 2.460e+01 4.420e+01 5.320e+01 4.000e-01]
 [3.600e+00 3.488e+02 4.600e+00 2.620e+01 2.600e+01 1.080e+01 3.600e+00]
 [6.000e-01 6.800e+00 3.308e+02 4.200e+00 1.440e+01 4.800e+00 4.600e+00]
 [7.200e+00 8.000e+00 3.200e+00 1.252e+02 2.860e+01 2.760e+01 1.400e+00]
 [1.620e+01 2.720e+01 2.700e+01 4.560e+01 1.862e+02 4.220e+01 7.000e+00]
 [2.160e+01 1.280e+01 9.000e+00 4.100e+01 5.640e+01 2.996e+02 3.800e+00]
 [6.000e-01 5.000e+00 4.200e+00 3.600e+00 1.400e+01 3.600e+00 2.508e+02]]",0.021943378448486327,0.7383299404445829,0.7384065137049924,0.744173801940696,0.02193894386291504,840
